YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME,PAVG,MOIST,TW,DAYS
2000,FRD,KS,FRANKLIN,MONSANTO,X914,2113,119,Dryland,100,12,59,67
2000,RLD,KS,RILEY,WILLCROSS,GB7743-TR,2091,126,Dryland,91,10,59,68
2000,RLD,KS,RILEY,CARGILL,697,2018,130,Dryland,94,11,59,68
2000,FRD,KS,FRANKLIN,CARGILL,697,2018,125,Dryland,105,11,60,65
2000,FRD,KS,FRANKLIN,DEKALB,DK-44,1915,125,Dryland,104,11,60,64
2000,STI,KS,STAFFORD,MYCOGEN,3696,2001,116,Irrigated,109,16,56,67
2000,STI,KS,STAFFORD,MYCOGEN,3694,1999,96,Irrigated,91,16,56,69
2000,STI,KS,STAFFORD,MONSANTO,X918,2112,128,Irrigated,120,15,58,69
2000,STI,KS,STAFFORD,MONSANTO,X914,2113,118,Irrigated,111,15,57,67
2000,STI,KS,STAFFORD,MIDLAND,M-4774,1996,100,Irrigated,95,15,58,64
2000,STI,KS,STAFFORD,MIDLAND,M-4757Y,1995,126,Irrigated,119,15,57,65
2000,STI,KS,STAFFORD,NC+,7B47,1991,114,Irrigated,108,15,56,66
2000,STI,KS,STAFFORD,KAYSTAR,X-080,2109,115,Irrigated,109,16,56,66
2000,STI,KS,STAFFORD,AGRIPRO,AP 2838,1964,92,Irrigated,87,15,57,66
2000,STI,KS,STAFFORD,AGRIPRO,AP 2731,2067,112,Irrigated,106,15,58,64
2000,STI,KS,STAFFORD,ASGROW,A459,2030,98,Irrigated,92,15,57,67
2000,STI,KS,STAFFORD,ASGROW,A571,1910,110,Irrigated,104,16,57,66
2000,STI,KS,STAFFORD,ASGROW,A581,2083,99,Irrigated,94,15,55,70
2000,STI,KS,STAFFORD,TRIUMPH,TR 438,2075,101,Irrigated,95,15,56,60
2000,LBD,KS,LABETTE,MYCOGEN,1506,1579,132,Dryland,125,13,60,62
2000,FRD,KS,FRANKLIN,DEKALB,DK-35,1916,123,Dryland,103,11,60,62
2000,STI,KS,STAFFORD,NC+,7R83,1893,100,Irrigated,94,15,57,63
2000,STI,KS,STAFFORD,PIONEER,84G62,2008,119,Irrigated,113,14,57,67
2000,FRD,KS,FRANKLIN,DEKALB,DK-47,1917,130,Dryland,109,12,60,65
2000,FRD,KS,FRANKLIN,DEKALB,DK-53,2006,136,Dryland,114,13,60,67
2000,FRD,KS,FRANKLIN,DEKALB,DK-54,1778,128,Dryland,107,11,59,65
2000,FRD,KS,FRANKLIN,DELANGE,DSA 115C,1918,114,Dryland,95,12,61,64
2000,FRD,KS,FRANKLIN,CARGILL,737,1823,125,Dryland,105,12,59,66
2000,BRD,KS,BROWN,PIONEER,8500,1477,117,Dryland,99,10,60,69
2000,STI,KS,STAFFORD,PIONEER,82G63,2009,112,Irrigated,106,14,57,69
2000,BRD,KS,BROWN,PIONEER,84G62,2008,134,Dryland,113,10,60,75
2000,STI,KS,STAFFORD,SG,SG-99547,2102,105,Irrigated,99,15,58,66
2000,STI,KS,STAFFORD,SG,SG-97619,2098,97,Irrigated,92,15,56,63
2000,STI,KS,STAFFORD,SG,SG-97157,2101,108,Irrigated,102,15,58,65
2000,STI,KS,STAFFORD,SG,SG-96254,2097,88,Irrigated,84,15,56,60
2000,STI,KS,STAFFORD,SG,SG-94249,2099,87,Irrigated,83,15,57,65
2000,STI,KS,STAFFORD,SG,SG-91190,2100,92,Irrigated,87,15,57,69
2000,BRD,KS,BROWN,PIONEER,82G63,2009,121,Dryland,103,10,60,77
2000,HVDT,KS,HARVEY,DEKALB,D69,2150,33,Dryland,66,11,54,74
2000,RLD,KS,RILEY,CARGILL,737,1823,145,Dryland,104,10,59,66
2000,RLD,KS,RILEY,DEKALB,DK-44,1915,133,Dryland,96,11,60,67
2000,HVDT,KS,HARVEY,GARRISON & TOWNSEN,SG 98019,2141,57,Dryland,115,10,55,68
2000,THI,KS,THOMAS,MIDLAND,XM-2005,2122,106,Irrigated,106,13,58,75
2000,HVDT,KS,HARVEY,TAES-DTR,A.HF8*727.728,2154,54,Dryland,108,10,56,68
2000,HVDT,KS,HARVEY,TAES-WLR,ATX631*R9603,2156,48,Dryland,98,9,54,68
2000,FNI,KS,FINNEY,MONSANTO,X914,2113,109,Irrigated,106,12,60,69
2000,FNI,KS,FINNEY,MONSANTO,X918,2112,113,Irrigated,110,12,60,67
2000,HVD,KS,HARVEY,WILLCROSS,GB8743-C,2092,89,Dryland,78,10,58,69
2000,FNI,KS,FINNEY,MYCOGEN,3694,1999,92,Irrigated,89,12,60,64
2000,FNI,KS,FINNEY,NC+,6B50,1844,86,Irrigated,84,12,60,66
2000,FNI,KS,FINNEY,NC+,6B70,1969,121,Irrigated,117,12,60,72
2000,FNI,KS,FINNEY,NC+,7R83,1893,125,Irrigated,122,12,59,76
2000,FNI,KS,FINNEY,PIONEER,84G62,2008,114,Irrigated,111,12,60,68
2000,FNI,KS,FINNEY,PIONEER,84G82,2089,108,Irrigated,105,12,60,66
2000,FNI,KS,FINNEY,TRIUMPH,TR 481,1857,109,Irrigated,106,12,60,67
2000,FNI,KS,FINNEY,MYCOGEN,3696,2001,104,Irrigated,101,12,59,75
2000,HVDT,KS,HARVEY,TAES-WLR,ATX631*R9120,2155,43,Dryland,87,9,52,65
2000,HVDT,KS,HARVEY,NOVARTIS SEEDS. IN,1486,1939,51,Dryland,103,10,55,61
2000,HVDT,KS,HARVEY,CARGILL HYBRID SEE,888Y,2134,70,Dryland,141,10,54,68
2000,HVDT,KS,HARVEY,CROSBYTON SEED CO.,CSC6346,2148,41,Dryland,83,10,55,68
2000,HVDT,KS,HARVEY,CROSBYTON SEED CO.,CSC5054,2147,53,Dryland,107,9,54,60
2000,HVDT,KS,HARVEY,CROSBYTON SEED CO.,CSC5010,2146,59,Dryland,119,9,55,57
2000,HVDT,KS,HARVEY,MMR GENETICS LLC,MMR98W248*247,2145,54,Dryland,108,9,55,64
2000,HVDT,KS,HARVEY,MMR GENETICS LLC,MMR341/10,2144,38,Dryland,78,9,54,63
2000,HVDT,KS,HARVEY,MMR GENETICS LLC,Jowar I,2143,48,Dryland,97,9,55,67
2000,HVDT,KS,HARVEY,JOHNSON GENETICS. ,7V7514,2133,49,Dryland,99,9,58,69
2000,HVDT,KS,HARVEY,TAES-DTR,ATx631*335-337,2153,55,Dryland,112,10,55,66
2000,HVDT,KS,HARVEY,GARRISON & TOWNSEN,SG 20545,2140,43,Dryland,86,10,56,58
2000,HVDT,KS,HARVEY,GARRISON & TOWNSEN,SG 20541,2139,50,Dryland,101,10,55,59
2000,HVDT,KS,HARVEY,GARRISON & TOWNSEN,SG 20655,2138,59,Dryland,119,10,54,57
2000,HVDT,KS,HARVEY,CARGILL HYBRID SEE,X20464,2137,57,Dryland,115,9,55,64
2000,HVDT,KS,HARVEY,CARGILL HYBRID SEE,X28663,2136,52,Dryland,105,10,55,61
2000,HVDT,KS,HARVEY,CARGILL HYBRID SEE,X24062,2135,61,Dryland,123,10,56,68
2000,HVDT,KS,HARVEY,GARRISON & TOWNSEN,SG 20386,2142,58,Dryland,117,10,54,70
2000,RLD,KS,RILEY,DEKALB,DK-35,1916,135,Dryland,98,11,58,64
2000,FNI,KS,FINNEY,TRIUMPH,TR 82-G,1814,123,Irrigated,119,12,60,74
2000,FRDT,KS,FRANKLIN,JOHNSON GENETICS. ,7V7514,2133,139,Dryland,107,10,60,68
2000,RLD,KS,RILEY,MONSANTO,X944,2111,129,Dryland,93,10,60,65
2000,RLD,KS,RILEY,MONSANTO,X918,2112,150,Dryland,108,11,59,70
2000,RLD,KS,RILEY,MONSANTO,X914,2113,143,Dryland,103,11,59,74
2000,RLD,KS,RILEY,KAYSTAR,X-080,2109,134,Dryland,97,11,59,68
2000,RLD,KS,RILEY,KAYSTAR,X-060,2107,137,Dryland,99,11,60,66
2000,RLD,KS,RILEY,GARST,5522Y,1506,142,Dryland,103,11,59,67
2000,RLD,KS,RILEY,MYCOGEN,1506,1579,143,Dryland,103,12,58,66
2000,RLD,KS,RILEY,GARST,5515,2050,133,Dryland,96,10,59,66
2000,RLD,KS,RILEY,PIONEER,84G62,2008,154,Dryland,111,10,60,69
2000,RLD,KS,RILEY,DYNA-GRO,DG-780B,2116,142,Dryland,102,11,60,68
2000,RLD,KS,RILEY,DYNA-GRO,DG-751B,2062,143,Dryland,103,11,60,66
2000,RLD,KS,RILEY,DEKALB,DK-54,1778,159,Dryland,115,11,59,69
2000,RLD,KS,RILEY,DEKALB,DK-53,2006,146,Dryland,105,11,60,71
2000,RLD,KS,RILEY,DEKALB,DK-47,1917,144,Dryland,104,12,59,67
2000,RLD,KS,RILEY,GARST,5440,2051,145,Dryland,104,10,60,67
2000,FRDT,KS,FRANKLIN,NOVARTIS SEEDS. IN,1486,1939,119,Dryland,91,10,61,65
2000,RLD,KS,RILEY,MYCOGEN,M3838,1891,134,Dryland,97,12,60,66
2000,RLD,KS,RILEY,NC+,7B47,1991,139,Dryland,100,10,59,66
2000,FRDT,KS,FRANKLIN,CARGILL HYBRID SEE,888Y,2134,139,Dryland,107,10,61,69
2000,FRDT,KS,FRANKLIN,CARGILL HYBRID SEE,X24062,2135,145,Dryland,112,11,62,68
2000,FRDT,KS,FRANKLIN,CARGILL HYBRID SEE,X28663,2136,142,Dryland,109,10,60,65
2000,RLD,KS,RILEY,NC+,6C69,2054,133,Dryland,96,11,61,66
2000,FNI,KS,FINNEY,,GRAND MEAN,9901,102,Irrigated,102,12,60,68
2000,LBD,KS,LABETTE,MYCOGEN,3696,2001,102,Dryland,96,13,59,61
2000,THD,KS,THOMAS,NC+,5B74E,1967,85,Dryland,102,11,53,66
2000,LBD,KS,LABETTE,MONSANTO,X944,2111,98,Dryland,93,13,59,61
2000,RLD,KS,RILEY,PIONEER,82G63,2009,155,Dryland,112,11,60,69
2000,RLD,KS,RILEY,NC+,7R83,1893,117,Dryland,84,10,58,74
2000,HVDT,KS,HARVEY,TAES-WLR,ATX631*R88B928,2157,49,Dryland,99,9,55,67
2000,RPI,KS,REPUBLIC,NC+,7B47,1991,143,Irrigated,91,14,58,68
2000,RPI,KS,REPUBLIC,PIONEER,84G62,2008,206,Irrigated,130,17,58,72
2000,RPI,KS,REPUBLIC,MYCOGEN,3694,1999,170,Irrigated,107,14,59,71
2000,THD,KS,THOMAS,DYNA-GRO,DG-730B,2058,80,Dryland,95,10,52,67
2000,THD,KS,THOMAS,DYNA-GRO,DG-732B,2060,97,Dryland,116,11,52,69
2000,THD,KS,THOMAS,DYNA-GRO,DG-740C,2061,98,Dryland,118,11,52,68
2000,THD,KS,THOMAS,DYNA-GRO,DG-760C,2063,85,Dryland,102,9,46,75
2000,THD,KS,THOMAS,DYNA-GRO,DG-780B,2116,67,Dryland,80,9,47,76
2000,THD,KS,THOMAS,FRONTIER,F303C,2106,86,Dryland,103,10,51,67
2000,THD,KS,THOMAS,MIDLAND,XM-2005,2122,86,Dryland,103,10,51,72
2000,THD,KS,THOMAS,FRONTIER,F501E,2105,74,Dryland,89,10,50,68
2000,THD,KS,THOMAS,FRONTIER,F700E,2103,78,Dryland,93,11,49,72
2000,THD,KS,THOMAS,GARST,5515,2050,79,Dryland,94,9,49,73
2000,THD,KS,THOMAS,GARST,5631Y,1922,79,Dryland,95,11,52,71
2000,THD,KS,THOMAS,DEKALB,DK-47,1917,90,Dryland,107,9,45,72
2000,THD,KS,THOMAS,GARST,5664,2052,58,Dryland,70,9,46,73
2000,THD,KS,THOMAS,GOLDEN WORLD,GW 1489,2019,85,Dryland,102,10,50,73
2000,THD,KS,THOMAS,GOLDEN WORLD,GW 7431,2115,74,Dryland,88,10,47,70
2000,THD,KS,THOMAS,MIDLAND,M-4757Y,1995,93,Dryland,111,10,47,71
2000,THD,KS,THOMAS,MIDLAND,M-4774,1996,94,Dryland,112,11,51,69
2000,THD,KS,THOMAS,MIDLAND,M-4836,1997,68,Dryland,81,8,40,80
2000,THD,KS,THOMAS,FRONTIER,F647E,2104,69,Dryland,83,6,40,76
2000,THD,KS,THOMAS,DEKALB,DK-35,1916,91,Dryland,108,9,48,68
2000,THI,KS,THOMAS,MIDLAND,M-4757Y,1995,98,Irrigated,99,12,55,75
2000,FND,KS,FINNEY,DEKALB,DK-44,1915,68,Dryland,104,12,60,65
2000,FND,KS,FINNEY,PIONEER,84G62,2008,86,Dryland,131,12,60,68
2000,FND,KS,FINNEY,PIONEER,85G85,2087,69,Dryland,104,12,60,62
2000,THD,KS,THOMAS,GARST,9135,1821,93,Dryland,111,9,47,62
2000,FND,KS,FINNEY,PIONEER,86G71,2088,59,Dryland,90,11,60,60
2000,THD,KS,THOMAS,DEKALB,DK-44,1915,91,Dryland,108,8,46,69
2000,THD,KS,THOMAS,DEKALB,DK-43A,1975,91,Dryland,109,11,50,71
2000,RPI,KS,REPUBLIC,MYCOGEN,3696,2001,144,Irrigated,91,17,57,72
2000,THD,KS,THOMAS,MYCOGEN,3696,2001,81,Dryland,97,9,45,75
2000,THD,KS,THOMAS,PIONEER,85G85,2087,66,Dryland,79,10,49,73
2000,THD,KS,THOMAS,NK,KS 585,1897,111,Dryland,133,11,51,69
2000,THD,KS,THOMAS,NK,KS 310,2045,78,Dryland,93,9,47,62
2000,THD,KS,THOMAS,MYCOGEN,M3838,1891,87,Dryland,104,9,49,70
2000,THD,KS,THOMAS,MONSANTO,X944,2111,78,Dryland,93,10,50,70
2000,THD,KS,THOMAS,PIONEER,86G71,2088,80,Dryland,95,10,51,72
2000,THD,KS,THOMAS,NC+,Y363,1407,112,Dryland,135,9,48,68
2000,THD,KS,THOMAS,PIONEER,87G57,1973,91,Dryland,109,10,50,63
2000,FND,KS,FINNEY,DEKALB,DK-35,1916,63,Dryland,95,12,60,61
2000,FND,KS,FINNEY,AGRIPRO,HY 2660,1863,74,Dryland,112,12,60,71
2000,THD,KS,THOMAS,TRIUMPH,TR 461,2023,82,Dryland,98,9,47,72
2000,THD,KS,THOMAS,,GRAND MEAN,9901,83,Dryland,83,10,49,71
2000,FND,KS,FINNEY,AGRIPRO,AP 2731,2067,70,Dryland,106,11,60,65
2000,FND,KS,FINNEY,AGRIPRO,AP 2838,1964,72,Dryland,109,12,59,70
2000,FND,KS,FINNEY,ASGROW,A459,2030,61,Dryland,93,12,60,69
2000,FND,KS,FINNEY,ASGROW,LASER,2110,43,Dryland,66,12,60,62
2000,FND,KS,FINNEY,CARGILL,697,2018,67,Dryland,101,12,60,66
2000,THD,KS,THOMAS,TRIUMPH,TR 438,2075,73,Dryland,87,8,47,67
2000,THD,KS,THOMAS,MIDLAND,XM-4838,2120,75,Dryland,89,10,49,73
2000,THD,KS,THOMAS,DYNA-GRO,DG-751B,2062,78,Dryland,94,9,46,73
2000,THD,KS,THOMAS,MIDLAND,XM-2002,2121,47,Dryland,56,9,41,83
2000,THD,KS,THOMAS,TRIUMPH,TR 447,2022,85,Dryland,102,11,49,70
2000,FND,KS,FINNEY,TRIUMPH,TR 438,2075,72,Dryland,110,11,59,61
2000,FND,KS,FINNEY,CARGILL,770Y,1935,66,Dryland,100,12,60,70
2000,FND,KS,FINNEY,TRIUMPH,TR 481,1857,67,Dryland,102,12,60,68
2000,FND,KS,FINNEY,FRONTIER,F303C,2106,60,Dryland,91,12,60,66
2000,FND,KS,FINNEY,FRONTIER,F501E,2105,54,Dryland,83,12,60,65
2000,FND,KS,FINNEY,NC+,6B50,1844,73,Dryland,111,12,60,66
2000,FND,KS,FINNEY,FRONTIER,F647E,2104,60,Dryland,91,12,60,75
2000,FND,KS,FINNEY,GARST,5515,2050,72,Dryland,109,12,60,66
2000,FND,KS,FINNEY,GARST,5631Y,1922,54,Dryland,82,12,60,65
2000,FND,KS,FINNEY,GARST,5664,2052,63,Dryland,96,12,60,70
2000,FND,KS,FINNEY,GOLDEN WORLD,GW 1489,2019,64,Dryland,97,12,60,72
2000,FND,KS,FINNEY,GOLDEN WORLD,GW 7431,2115,68,Dryland,104,11,60,67
2000,FND,KS,FINNEY,MIDLAND,M-4757Y,1995,72,Dryland,109,12,60,64
2000,FND,KS,FINNEY,MIDLAND,M-4774,1996,56,Dryland,86,12,60,65
2000,FND,KS,FINNEY,DYNA-GRO,DG-780B,2116,61,Dryland,93,12,60,74
2000,FND,KS,FINNEY,MONSANTO,X944,2111,65,Dryland,98,12,60,64
2000,FND,KS,FINNEY,FRONTIER,F700E,2103,82,Dryland,124,12,60,71
2000,THD,KS,THOMAS,CARGILL,697,2018,75,Dryland,90,10,48,73
2000,RPI,KS,REPUBLIC,MIDLAND,M-4774,1996,157,Irrigated,99,16,58,71
2000,THD,KS,THOMAS,CARGILL,606,2123,58,Dryland,70,11,50,74
2000,RPI,KS,REPUBLIC,MIDLAND,M-4836,1997,140,Irrigated,88,18,58,73
2000,RPI,KS,REPUBLIC,MIDLAND,XM-2002,2121,132,Irrigated,84,17,57,73
2000,RPI,KS,REPUBLIC,MIDLAND,XM-2005,2122,143,Irrigated,91,17,57,72
2000,RPI,KS,REPUBLIC,MIDLAND,XM-4838,2120,168,Irrigated,106,17,58,71
2000,RPI,KS,REPUBLIC,MONSANTO,X914,2113,184,Irrigated,116,19,58,72
2000,FND,KS,FINNEY,TRIUMPH,TR 459,1762,59,Dryland,90,12,60,65
2000,RPI,KS,REPUBLIC,MONSANTO,X918,2112,176,Irrigated,111,15,59,73
2000,FND,KS,FINNEY,MYCOGEN,1482,1703,70,Dryland,106,12,60,63
2000,FND,KS,FINNEY,DYNA-GRO,DG-760C,2063,88,Dryland,133,11,60,71
2000,FND,KS,FINNEY,MYCOGEN,M3838,1891,55,Dryland,83,12,60,64
2000,FND,KS,FINNEY,DYNA-GRO,DG-740C,2061,53,Dryland,80,12,60,66
2000,THI,KS,THOMAS,AGRIPRO,AP 2468,1963,100,Irrigated,101,13,55,78
2000,FND,KS,FINNEY,,GRAND MEAN,9901,66,Dryland,66,12,60,66
2000,FND,KS,FINNEY,DYNA-GRO,DG-751B,2062,70,Dryland,106,12,60,72
2000,THI,KS,THOMAS,AGRIPRO,AP 2731,2067,107,Irrigated,108,12,53,75
2000,THI,KS,THOMAS,AGRIPRO,HY 2660,1863,84,Irrigated,85,12,52,77
2000,FND,KS,FINNEY,NC+,Y363,1407,70,Dryland,106,12,60,65
2000,THI,KS,THOMAS,ASGROW,A459,2030,83,Irrigated,83,11,54,77
2000,THI,KS,THOMAS,ASGROW,MISSILE,2056,93,Irrigated,93,14,57,82
2000,THI,KS,THOMAS,DEKALB,DK-53,2006,109,Irrigated,110,13,55,77
2000,THI,KS,THOMAS,DEKALB,DK-54,1778,114,Irrigated,115,12,53,81
2000,THI,KS,THOMAS,FRONTIER,F647E,2104,95,Irrigated,96,12,54,81
2000,THI,KS,THOMAS,FRONTIER,F700E,2103,102,Irrigated,102,12,58,77
2000,THI,KS,THOMAS,ASGROW,A581,2083,108,Irrigated,109,13,53,85
2000,THI,KS,THOMAS,KAYSTAR,X-080,2109,105,Irrigated,105,11,51,80
2000,THI,KS,THOMAS,KAYSTAR,X-060,2107,100,Irrigated,101,12,57,75
2000,FND,KS,FINNEY,DYNA-GRO,DG-732B,2060,71,Dryland,107,11,60,67
2000,FND,KS,FINNEY,DEKALB,DK-47,1917,71,Dryland,108,12,60,65
2000,FND,KS,FINNEY,NC+,5B74E,1967,53,Dryland,80,12,60,66
2000,FND,KS,FINNEY,DEKALB,DK-53,2006,75,Dryland,113,12,60,68
2000,FND,KS,FINNEY,NC+,6R30,2053,72,Dryland,109,12,60,65
2000,FND,KS,FINNEY,DYNA-GRO,DG-730B,2058,55,Dryland,83,12,60,66
2000,FND,KS,FINNEY,DEKALB,DK-43A,1975,65,Dryland,98,12,60,65
2000,THI,KS,THOMAS,ASGROW,A571,1910,94,Irrigated,94,12,52,84
2000,THI,KS,THOMAS,MIDLAND,M-4774,1996,117,Irrigated,118,12,54,73
2000,THD,KS,THOMAS,CARGILL,770Y,1935,84,Dryland,101,10,49,71
2001,GRI,KS,GREELEY,NC+,6R30,2053,126,Irrigated,89,12,59,72
2001,GRI,KS,GREELEY,NK,X828 EXP,2180,133,Irrigated,94,11,59,75
2001,GRI,KS,GREELEY,NC+,5B74E,1967,134,Irrigated,95,11,59,67
2001,GRI,KS,GREELEY,NK,KS 585,1897,151,Irrigated,107,12,60,73
2001,GRI,KS,GREELEY,NK,K73-J6,1904,162,Irrigated,115,13,60,75
2001,THIT,KS,THOMAS,MONSANTO,Eclipse,2163,104,Irrigated,88,15,59,72
2001,GRI,KS,GREELEY,MIDWEST SEED,G 567,2181,140,Irrigated,99,12,59,72
2001,GRI,KS,GREELEY,KAYSTAR,X-095,2184,127,Irrigated,90,12,60,75
2001,THIT,KS,THOMAS,MONSANTO,X018,2202,109,Irrigated,92,14,56,71
2001,ELD,KS,ELLIS,MIDLAND,M-4836,1997,83,Dryland,82,15,59,71
2001,GRI,KS,GREELEY,PIONEER,84G62,2008,172,Irrigated,122,12,60,73
2001,GRI,KS,GREELEY,MYCOGEN,M3838,1891,122,Irrigated,86,12,61,72
2001,GRI,KS,GREELEY,PIONEER,85G85,2087,129,Irrigated,91,12,60,75
2001,HVD,KS,HARVEY,DEKALB,DK-47,1917,58,Dryland,108,12,58,68
2001,GRI,KS,GREELEY,TRIUMPH,TR 438,2075,129,Irrigated,91,11,59,63
2001,ELD,KS,ELLIS,MONSANTO,X015,2164,84,Dryland,82,13,57,63
2001,GRI,KS,GREELEY,DEKALB,DKS54-00,2112,155,Irrigated,109,12,60,73
2001,GRI,KS,GREELEY,FRONTIER,F457E,2174,143,Irrigated,101,12,60,75
2001,GRI,KS,GREELEY,FRONTIER,F700E,2103,155,Irrigated,109,12,60,73
2001,GRI,KS,GREELEY,TRIUMPH,TR 461,2023,157,Irrigated,111,12,60,70
2001,HVD,KS,HARVEY,DEKALB,DK-44,1915,51,Dryland,96,12,58,67
2001,HVD,KS,HARVEY,CROPLAN GEN.,506,2168,42,Dryland,79,11,57,69
2001,HVD,KS,HARVEY,CROPLAN GEN.,454,2169,51,Dryland,95,12,57,69
2001,HVD,KS,HARVEY,CROPLAN GEN.,434,2170,53,Dryland,99,12,56,69
2001,HVD,KS,HARVEY,ASGROW,MISSILE,2056,53,Dryland,100,12,58,71
2001,HVD,KS,HARVEY,ASGROW,ECLIPSE,2163,46,Dryland,87,11,57,68
2001,HVD,KS,HARVEY,ASGROW,A571,1910,54,Dryland,101,12,56,70
2001,HVD,KS,HARVEY,ASGROW,A459,2030,56,Dryland,105,12,58,67
2001,GRI,KS,GREELEY,,GRAND MEAN,9901,141,Irrigated,141,12,60,72
2001,GRI,KS,GREELEY,KAYSTAR,X-080,2109,127,Irrigated,90,12,60,72
2001,HVDT,KS,HARVEY,TAES-WLR,ATx631*R8901,2215,61,Dryland,116,17,54,75
2001,THIT,KS,THOMAS,MYCOGEN,888Y,2134,112,Irrigated,94,20,57,81
2001,ELD,KS,ELLIS,MYCOGEN,627,1871,102,Dryland,100,14,56,66
2001,HVDT,KS,HARVEY,MONSANTO,Eclipse,2163,56,Dryland,107,16,54,73
2001,HVDT,KS,HARVEY,MONSANTO,X016,2201,53,Dryland,100,16,54,71
2001,HVDT,KS,HARVEY,MONSANTO,X018,2202,61,Dryland,116,17,52,69
2001,HVDT,KS,HARVEY,TAES-WLR,A9202*RTx437,2214,57,Dryland,109,18,52,69
2001,HVDT,KS,HARVEY,TAES-GCP,A8PR1059*LG35,2213,40,Dryland,75,17,54,75
2001,HVDT,KS,HARVEY,TAES-GCP,A8PR1059*6OB172,2212,35,Dryland,67,18,51,74
2001,HVDT,KS,HARVEY,TAES-GCP,A8PR1059*6OB143,2211,38,Dryland,72,18,53,82
2001,HVDT,KS,HARVEY,TAES-DTR,ATx631*86EON361,2210,60,Dryland,114,17,52,73
2001,HVDT,KS,HARVEY,TAES-DTR,AHF14*86EON361,2209,45,Dryland,86,17,53,75
2001,HVDT,KS,HARVEY,RICHARDSON SEED,X34110,2208,38,Dryland,72,18,52,70
2001,HVDT,KS,HARVEY,RICHARDSON SEED,X2910,2207,49,Dryland,94,17,52,70
2001,HVDT,KS,HARVEY,RICHARDSON SEED,Jowar I,2143,56,Dryland,107,17,53,74
2001,HVDT,KS,HARVEY,NC+ SEED,7W97,2206,39,Dryland,74,19,52,82
2001,HVDT,KS,HARVEY,MYCOGEN,X24062,2135,55,Dryland,104,17,55,80
2001,HVDT,KS,HARVEY,MYCOGEN,X20113,2205,53,Dryland,100,17,52,68
2001,HVDT,KS,HARVEY,MYCOGEN,X00RM296,2204,43,Dryland,81,19,50,66
2001,HVDT,KS,HARVEY,MYCOGEN,X00ML337,2203,47,Dryland,89,19,50,72
2001,HVDT,KS,HARVEY,MYCOGEN,888Y,2134,46,Dryland,87,17,52,77
2001,HVDT,KS,HARVEY,WARNER SEED,902 W,2149,50,Dryland,94,18,52,75
2001,ELD,KS,ELLIS,MYCOGEN,737,1823,96,Dryland,94,13,56,68
2001,HVD,KS,HARVEY,FRONTIER,F457E,2174,53,Dryland,99,12,57,68
2001,ELD,KS,ELLIS,MYCOGEN,M3838,1891,117,Dryland,114,13,59,68
2001,HVD,KS,HARVEY,DYNA-GRO,DG-780B,2116,49,Dryland,92,12,58,71
2001,HVD,KS,HARVEY,DYNA-GRO,DG-751B,2062,48,Dryland,90,12,57,69
2001,HVD,KS,HARVEY,MYCOGEN,697,2018,55,Dryland,102,12,57,68
2001,HVD,KS,HARVEY,NC+,6B70,1969,54,Dryland,101,12,57,67
2001,THIT,KS,THOMAS,MONSANTO,X016,2201,123,Irrigated,104,16,59,70
2001,HVD,KS,HARVEY,NK,KS 585,1897,62,Dryland,115,11,59,63
2001,THIT,KS,THOMAS,GA/MYCOGEN,1506,1579,151,Irrigated,128,15,58,71
2001,THIT,KS,THOMAS,G & T,20557,2200,60,Irrigated,51,24,54,77
2001,THIT,KS,THOMAS,G & T,20554,2199,53,Irrigated,45,23,55,75
2001,THIT,KS,THOMAS,G & T,20121,2198,62,Irrigated,52,22,55,74
2001,THIT,KS,THOMAS,CROSBYTON,CSC9746,2197,107,Irrigated,90,17,58,78
2001,THIT,KS,THOMAS,CROSBYTON,CSC6346,2148,136,Irrigated,115,18,57,76
2001,THIT,KS,THOMAS,CROSBYTON,CSC5054,2147,101,Irrigated,86,14,56,65
2001,THIT,KS,THOMAS,G & T,98019,2141,130,Irrigated,110,17,55,79
2001,HVD,KS,HARVEY,FRONTIER,F700E,2103,51,Dryland,95,12,58,68
2001,HVD,KS,HARVEY,GARST,5440,2051,60,Dryland,113,12,57,68
2001,HVD,KS,HARVEY,GARST/AGRIPRO,5515,2050,61,Dryland,114,11,57,66
2001,HVD,KS,HARVEY,MIDLAND,MX 4679W,2196,41,Dryland,77,13,56,71
2001,HVD,KS,HARVEY,MIDLAND,M-4774,1996,59,Dryland,110,12,58,67
2001,HVD,KS,HARVEY,MIDLAND,M-4757Y,1995,58,Dryland,108,12,59,67
2001,HVD,KS,HARVEY,MIDLAND,M-4664,1993,53,Dryland,100,11,55,63
2001,HVD,KS,HARVEY,KAYSTAR,X-095,2184,50,Dryland,94,12,57,69
2001,HVD,KS,HARVEY,KAYSTAR,X-080,2109,54,Dryland,101,12,58,69
2001,HVD,KS,HARVEY,HOEGEMEYER,6874,1931,57,Dryland,106,12,58,67
2001,HVD,KS,HARVEY,HOEGEMEYER,6870,2185,58,Dryland,107,12,57,68
2001,HVD,KS,HARVEY,HOEGEMEYER,671,1331,49,Dryland,92,12,57,69
2001,HVD,KS,HARVEY,HOEGEMEYER,6055,2021,61,Dryland,114,11,57,64
2001,HVD,KS,HARVEY,GOLDEN HARVEST,H-512,1979,55,Dryland,102,12,58,67
