YEAR,LOC,BRAND,NAME,YIELD,DAYS,COUNTY,WATER_REGIME
2007,thio,,64H41,2766.0,56.0,Unknown,
2007,thio,,902NS,2686.0,58.0,Unknown,
2007,thio,,IS5880,2426.0,58.0,Unknown,
2007,thio,,IS4668,2611.0,59.0,Unknown,
2007,thio,,FX07555,2616.0,58.0,Unknown,
2007,thio,,FX07111,2869.0,60.0,Unknown,
2007,thio,,94C38,3404.0,58.0,Unknown,
2007,thio,,94N82,3092.0,58.0,Unknown,
2007,thio,,TRXs7425HOCL,2898.0,61.0,Unknown,
2007,thio,,TRX7434HOCL,2459.0,59.0,Unknown,
2007,thio,,636,2681.0,58.0,Unknown,
2007,thio,,s675,3190.0,61.0,Unknown,
2007,thio,,TRXs7426HO,2932.0,59.0,Unknown,
2007,thio,,TRXs5423,2798.0,59.0,Unknown,
2007,thio,,TRX7449,3043.0,60.0,Unknown,
2007,thio,,F51311NSDM,2954.0,60.0,Unknown,
2007,thio,,F41269DM3,2704.0,59.0,Unknown,
2007,thio,,F51132nscldm,2766.0,59.0,Unknown,
2007,thio,,s678,3219.0,60.0,Unknown,
2007,thio,,645,2543.0,58.0,Unknown,
2007,thio,,TRX7442,2448.0,57.0,Unknown,
2007,thio,,TRXs7424,3148.0,59.0,Unknown,
2007,thio,,63M91,2714.0,56.0,Unknown,
2007,thio,,378DMR,2772.0,57.0,Unknown,
2007,thio,,MH6640,3147.0,57.0,Unknown,
2007,thio,,MH6638,2699.0,57.0,Unknown,
2007,thio,,DKF37-31NS,2892.0,57.0,Unknown,
2007,thio,,DKF38-45NS,2577.0,55.0,Unknown,
2007,thio,,356NS,3047.0,57.0,Unknown,
2007,thio,,MH6639,2713.0,57.0,Unknown,
2007,thio,,AP 561NS,3097.0,60.0,Unknown,
2007,thio,,DKF34-80CL,2670.0,57.0,Unknown,
2007,thio,,803DMR NS,1808.0,54.0,Unknown,
2007,thio,,528CL NS,2197.0,55.0,Unknown,
2007,thio,,584CL NS,2888.0,59.0,Unknown,
2007,thio,,s672,3020.0,59.0,Unknown,
2007,thio,,3080DMR,2988.0,55.0,Unknown,
2007,thio,,DKF34-33,2503.0,56.0,Unknown,
2007,thio,,4651NS,2812.0,57.0,Unknown,
2007,thio,,AP534NS/CL,2793.0,58.0,Unknown,
2007,thio,,564CL NS,2930.0,60.0,Unknown,
2007,thio,,4420 NS,2422.0,60.0,Unknown,
2007,thio,,845HO,2528.0,59.0,Unknown,
2007,thio,,TRX7447,3245.0,59.0,Unknown,
2007,thio,,TRX7448,3058.0,59.0,Unknown,
2007,thio,,XF07NS75,3025.0,56.0,Unknown,
2007,thio,,4596HO,3023.0,56.0,Unknown,
2007,thio,,8N386CL,2615.0,57.0,Unknown,
2007,thio,,8N510,3126.0,58.0,Unknown,
2007,thio,,8H 449 DM,3160.0,57.0,Unknown,
2007,thio,,8H 419 CL,3254.0,57.0,Unknown,
2007,thio,,8N 453 DM,3225.0,57.0,Unknown,
2007,thio,,8N 337 DM,2698.0,54.0,Unknown,
2007,thio,,859HOCL,2853.0,60.0,Unknown,
2008,thdc,Sun Opta,5538 A,2872.0,59.0,Unknown,
2008,thdc,RED R. COMMODITIES,2215,3138.0,61.0,Unknown,
2008,thdc,RED R. COMMODITIES,2216,2408.0,62.0,Unknown,
2008,thdc,RED R. COMMODITIES,RRC 2419,2223.0,62.0,Unknown,
2008,thdc,Mycogen,8C 451,2434.0,62.0,Unknown,
2008,thdo,Fontanelle,902NS,3385.0,59.0,Unknown,
2008,thdo,Croplan Genetics,528CL NS,2691.0,57.0,Unknown,
2008,thdo,Garst,4651NS,3001.0,60.0,Unknown,
2008,thdo,Dyna-Gro Seed,94N82,3468.0,60.0,Unknown,
2008,thdo,Dyna-Gro Seed,FXO8340,3246.0,59.0,Unknown,
2008,thdo,Dyna-Gro Seed,FX07419,3561.0,61.0,Unknown,
2008,thdo,Dyna-Gro Seed,94C38,3369.0,60.0,Unknown,
2008,thdo,Dekalb,DKF37-31NS,3601.0,59.0,Unknown,
2008,thdo,Dekalb,DKF34-80CL,2969.0,59.0,Unknown,
2008,thdo,Dekalb,DKF38-45NS,3321.0,59.0,Unknown,
2008,thdo,Dekalb,DKF34-33,3264.0,58.0,Unknown,
2008,thdo,Dekalb,IS 7120,2793.0,56.0,Unknown,
2008,thdo,Dekalb,3875,3425.0,59.0,Unknown,
2008,thdo,Dekalb,DKF39-80CL,3370.0,60.0,Unknown,
2008,thdo,Garst,NX43489,3600.0,58.0,Unknown,
2008,thdo,Croplan Genetics,369 DMR NS,3028.0,59.0,Unknown,
2008,thdo,Garst,NX44166,3011.0,58.0,Unknown,
2008,thdo,Croplan Genetics,3080DMR,2872.0,55.0,Unknown,
2008,thdo,Croplan Genetics,564CL NS,2467.0,61.0,Unknown,
2008,thdo,Croplan Genetics,325 DMR NS,2591.0,60.0,Unknown,
2008,thdo,Croplan Genetics,551 CL NS,2631.0,58.0,Unknown,
2008,thdo,Croplan Genetics,306 DMR,3052.0,56.0,Unknown,
2008,thdo,Advanta Pacific,F30008 NS,3171.0,59.0,Unknown,
2008,thdo,Croplan Genetics,378DMR,3486.0,59.0,Unknown,
2008,thdo,"Panner Seed, Inc",PAN 7924,3284.0,61.0,Unknown,
2008,thdo,Triumph,R657,3275.0,61.0,Unknown,
2008,thdo,Triumph,s672,2901.0,61.0,Unknown,
2008,thdo,Triumph,660CL,2836.0,61.0,Unknown,
2008,thdo,Triumph,R664,3268.0,61.0,Unknown,
2008,thdo,Seeds 2000,Sierra HO,3573.0,61.0,Unknown,
2008,thdo,Seeds 2000,Blazer CL-NS,2837.0,63.0,Unknown,
2008,thdo,Pioneer,63M91,3348.0,59.0,Unknown,
2008,thdo,Pioneer,64H41,3425.0,59.0,Unknown,
2008,thdo,Pioneer,63N82,2971.0,59.0,Unknown,
2008,thdo,Fontanelle,IS4668,3185.0,60.0,Unknown,
2008,thdo,"Panner Seed, Inc",PAN 9501,3910.0,60.0,Unknown,
2008,thdo,"Panner Seed, Inc",PAN 7986,3237.0,59.0,Unknown,
2008,thdo,Mycogen,8N 358CL,3053.0,57.0,Unknown,
2008,thdo,Mycogen,8N 337 DM,3383.0,55.0,Unknown,
2008,thdo,Mycogen,8H 449 DM,3775.0,59.0,Unknown,
2008,thdo,Mycogen,8N 510,3035.0,59.0,Unknown,
2008,thdo,Mycogen,8N 453 DM,3481.0,58.0,Unknown,
2008,thdo,Mycogen,8H 350DM,2921.0,56.0,Unknown,
2008,thdo,Mycogen,8N 187,3175.0,59.0,Unknown,
2008,thdo,Monsanto,MH6640,3131.0,60.0,Unknown,
2008,thdo,Monsanto,MH7632,2697.0,59.0,Unknown,
2008,thdo,Monsanto,MH6643,3110.0,56.0,Unknown,
2008,thdo,Monsanto,MH7633,3179.0,59.0,Unknown,
2008,thdo,"Panner Seed, Inc",PAN 7813,3488.0,60.0,Unknown,
2008,thio,Fontanelle,IS4668,2553.0,58.0,Unknown,
2008,thio,Dyna-Gro Seed,FX07419,2205.0,60.0,Unknown,
2008,thio,Dyna-Gro Seed,FXO8340,2789.0,57.0,Unknown,
2008,thio,Dyna-Gro Seed,94N82,2368.0,58.0,Unknown,
2008,thio,Fontanelle,902NS,2399.0,59.0,Unknown,
2008,thio,Garst,4651NS,2765.0,58.0,Unknown,
2008,thio,Garst,NX43489,3157.0,57.0,Unknown,
2008,thio,Garst,NX44166,2092.0,56.0,Unknown,
2008,thio,Monsanto,MH7633,2729.0,57.0,Unknown,
2008,thio,Monsanto,MH6643,2433.0,55.0,Unknown,
2008,thio,Monsanto,MH6640,2977.0,58.0,Unknown,
2008,thio,Monsanto,MH7632,2295.0,58.0,Unknown,
2008,thio,Dekalb,DKF39-80CL,2187.0,58.0,Unknown,
2008,thio,Croplan Genetics,551 CL NS,2469.0,57.0,Unknown,
2008,thio,Triumph,TRXs7322,2827.0,60.0,Unknown,
2008,thio,Croplan Genetics,325 DMR NS,2814.0,57.0,Unknown,
2008,thio,Mycogen,8N 187,2554.0,57.0,Unknown,
2008,thio,Croplan Genetics,3080DMR,2431.0,55.0,Unknown,
2008,thio,Croplan Genetics,528CL NS,2578.0,56.0,Unknown,
2008,thio,Croplan Genetics,564CL NS,2712.0,59.0,Unknown,
2008,thio,Croplan Genetics,378DMR,3110.0,57.0,Unknown,
2008,thio,Dyna-Gro Seed,94C38,2140.0,60.0,Unknown,
2008,thio,Dekalb,3875,2291.0,57.0,Unknown,
2008,thio,Dekalb,IS 7120,2566.0,55.0,Unknown,
2008,thio,Dekalb,DKF34-33,3057.0,57.0,Unknown,
2008,thio,Dekalb,DKF38-45NS,2779.0,56.0,Unknown,
2008,thio,Dekalb,DKF34-80CL,2506.0,58.0,Unknown,
2008,thio,Dekalb,DKF37-31NS,2505.0,57.0,Unknown,
2008,thio,Croplan Genetics,369 DMR NS,2369.0,57.0,Unknown,
2008,thio,Triumph,TRX7435HO,2184.0,59.0,Unknown,
2008,thio,Croplan Genetics,306 DMR,2729.0,55.0,Unknown,
2008,thio,Triumph,s678,2419.0,61.0,Unknown,
2008,thio,Triumph,s672,2497.0,60.0,Unknown,
2008,thio,Triumph,845HO,2610.0,58.0,Unknown,
2008,thio,Triumph,R859HOCL,2181.0,61.0,Unknown,
2008,thio,Triumph,s675,2152.0,61.0,Unknown,
2008,thio,Triumph,TRXs7426HO,2707.0,59.0,Unknown,
2008,thio,Triumph,636,2636.0,58.0,Unknown,
2008,thio,Triumph,645,2328.0,58.0,Unknown,
2008,thio,Triumph,TRX8342CL,2147.0,58.0,Unknown,
2008,thio,Triumph,TRXs7424,2833.0,60.0,Unknown,
2008,thio,Pioneer,63M91,2551.0,57.0,Unknown,
2008,thio,Triumph,TRXs7425HOCL,2221.0,61.0,Unknown,
2008,thio,Mycogen,8H 350DM,2686.0,55.0,Unknown,
2008,thio,Triumph,TRXs8325,3224.0,60.0,Unknown,
2008,thio,Pioneer,64H41,2033.0,57.0,Unknown,
2008,thio,Pioneer,63N82,2370.0,57.0,Unknown,
2008,thio,"Panner Seed, Inc",PAN 7813,2735.0,58.0,Unknown,
2008,thio,"Panner Seed, Inc",PAN 9501,2514.0,59.0,Unknown,
2008,thio,"Panner Seed, Inc",PAN 7924,3094.0,60.0,Unknown,
2008,thio,"Panner Seed, Inc",PAN 7986,2856.0,58.0,Unknown,
2008,thio,Mycogen,8N 358CL,2113.0,57.0,Unknown,
2008,thio,Mycogen,8N 337 DM,2076.0,55.0,Unknown,
2008,thio,Mycogen,8H 449 DM,3271.0,57.0,Unknown,
2008,thio,Mycogen,8N 510,2580.0,58.0,Unknown,
2008,thio,Mycogen,8N 453 DM,2860.0,57.0,Unknown,
2008,thio,Triumph,R664,2786.0,59.0,Unknown,
2008,thio,Triumph,R657,2970.0,60.0,Unknown,
2008,thio,Advanta Pacific,F81016 NS,2313.0,62.0,Unknown,
2008,thio,Advanta Pacific,F30008 NS,2421.0,58.0,Unknown,
2008,thio,Advanta Pacific,"F30294 NS, RUST",2436.0,59.0,Unknown,
2008,thio,Advanta Pacific,F81015 NS,1797.0,62.0,Unknown,
2009,eldo,ADVANTA SEEDS USA LLC,AP461NS,2229.0,54.0,Unknown,
2009,eldo,ADVANTA SEEDS USA LLC,"F30008 NS, CL",1888.0,54.0,Unknown,
2009,eldo,TRIUMPH,s668,2821.0,56.0,Unknown,
2009,eldo,MYCOGEN,8N433DM,2153.0,53.0,Unknown,
2009,eldo,DEKALB,DKF34-33 NS/DM,1263.0,53.0,Unknown,
2009,eldo,MONSANTO,MH9001CL,1632.0,56.0,Unknown,
2009,eldo,ADVANTA SEEDS USA LLC,F30294 NS RUST,1713.0,55.0,Unknown,
2009,eldo,DEKALB,DKF37-32NS,2019.0,52.0,Unknown,
2009,eldo,DEKALB,DKF38-75NS,1288.0,53.0,Unknown,
2009,eldo,ADVANTA SEEDS USA LLC,"F51557NS,CL",1808.0,54.0,Unknown,
2009,eldo,CROPLAN GENETICS,CG 460 E NS,1312.0,56.0,Unknown,
2009,eldo,CROPLAN GENETICS,CG 555 CL DMR NS,1318.0,56.0,Unknown,
2009,eldo,CROPLAN GENETICS,CG 179,1342.0,54.0,Unknown,
2009,eldo,TRIUMPH,s674,1707.0,56.0,Unknown,
2009,eldo,PIONEER,63M91,1411.0,53.0,Unknown,
2009,eldo,MONSANTO,MH9002CL,1870.0,54.0,Unknown,
2009,eldo,CROPLAN GENETICS,CG 356NS,2595.0,53.0,Unknown,
2009,eldo,ADVANTA SEEDS USA LLC,AP462NS,2548.0,53.0,Unknown,
2009,eldo,CROPLAN GENETICS,CG 306 DMR,1766.0,53.0,Unknown,
2009,eldo,MYCOGEN,8N 453 DM,2502.0,53.0,Unknown,
2009,eldo,PIONEER,64H41,2347.0,54.0,Unknown,
2009,eldo,DEKALB,DKF37-31NS,2221.0,50.0,Unknown,
2009,eldo,DEKALB,DKF38-45NS,1828.0,52.0,Unknown,
2009,eldo,MYCOGEN,8H 449DM,2013.0,55.0,Unknown,
2009,eldo,MYCOGEN,8N510,1901.0,54.0,Unknown,
2009,eldo,TRIUMPH,660CL,2338.0,52.0,Unknown,
2009,eldo,DEKALB,DKF34-80CL,1932.0,53.0,Unknown,
2009,eldo,CROPLAN GENETICS,CG 369 DMR NS,2111.0,52.0,Unknown,
2009,eldo,MYCOGEN,8N187,2499.0,54.0,Unknown,
2009,eldo,DEKALB,DKF39-80CL,2961.0,54.0,Unknown,
2009,eldo,DEKALB,IS7120,1714.0,52.0,Unknown,
2009,eldo,PIONEER,63N82,1957.0,54.0,Unknown,
2009,eldo,TRIUMPH,s671,2635.0,54.0,Unknown,
2009,gric,SEEDS 2000,PANTHER II,1666.0,54.0,Unknown,
2009,gric,TRIUMPH,747C,1832.0,55.0,Unknown,
2009,gric,CHS INC.,RH3126RT,2152.0,56.0,Unknown,
2009,gric,SEEDS 2000,JAGUAR CL,1650.0,55.0,Unknown,
2009,gric,CHS INC.,RH400CL,1641.0,52.0,Unknown,
2009,gric,TRIUMPH,777C,1730.0,59.0,Unknown,
2009,gric,CROPLAN GENETICS,CG 179,1748.0,56.0,Unknown,
2009,gric,SEEDS 2000,X9681,1489.0,56.0,Unknown,
2009,gric,CHS INC.,RH1121,1459.0,58.0,Unknown,
2009,grio,,,2072.0,54.0,Unknown,
2009,grio,,,2164.0,54.0,Unknown,
2009,grio,,,2112.0,54.0,Unknown,
2009,grio,,,1807.0,52.0,Unknown,
2009,grio,,,1978.0,54.0,Unknown,
2009,grio,,,1658.0,56.0,Unknown,
2009,grio,,,1433.0,55.0,Unknown,
2009,grio,,,1700.0,58.0,Unknown,
2009,grio,,,2025.0,56.0,Unknown,
2009,grio,,,1894.0,52.0,Unknown,
2009,grio,,,2186.0,54.0,Unknown,
2009,grio,,,2036.0,56.0,Unknown,
2009,grio,,,1831.0,54.0,Unknown,
2009,grio,,,1895.0,56.0,Unknown,
2009,grio,,,2066.0,55.0,Unknown,
2009,grio,,,1968.0,55.0,Unknown,
2009,grio,,,1498.0,56.0,Unknown,
2009,grio,,,1804.0,52.0,Unknown,
2009,grio,,,1969.0,55.0,Unknown,
2009,grio,,,1869.0,54.0,Unknown,
2009,grio,,,1881.0,55.0,Unknown,
2009,grio,,,1847.0,54.0,Unknown,
2009,grio,,,1899.0,54.0,Unknown,
2009,grio,,,1531.0,53.0,Unknown,
2009,grio,,,2040.0,53.0,Unknown,
2009,grio,,,2070.0,54.0,Unknown,
2009,grio,,,1935.0,56.0,Unknown,
2009,grio,,,1928.0,53.0,Unknown,
2009,grio,,,1917.0,53.0,Unknown,
2009,grio,,,2358.0,56.0,Unknown,
2009,grio,,,1830.0,56.0,Unknown,
2009,lbdc,CROPLAN GENETICS,CG 179,1450.0,50.0,Unknown,
2009,lbdo,TRIUMPH,s674,1889.0,53.0,Unknown,
2009,lbdo,CROPLAN GENETICS,CG 369 DMR NS,1911.0,49.0,Unknown,
2009,lbdo,CROPLAN GENETICS,CG 555 CL DMR NS,1266.0,52.0,Unknown,
2009,lbdo,CROPLAN GENETICS,CG 460 E NS,1640.0,54.0,Unknown,
2009,lbdo,MYCOGEN,8N433DM,1014.0,48.0,Unknown,
2009,lbdo,TRIUMPH,s655,1886.0,51.0,Unknown,
2009,lbdo,CROPLAN GENETICS,CG 306 DMR,1423.0,49.0,Unknown,
2009,lbdo,MYCOGEN,8N510,1879.0,51.0,Unknown,
2009,lbdo,MYCOGEN,8N187,1576.0,50.0,Unknown,
2009,lbdo,MYCOGEN,8H 449DM,1568.0,50.0,Unknown,
2009,lbdo,TRIUMPH,s678,1651.0,53.0,Unknown,
2009,lbdo,TRIUMPH,s671,2265.0,50.0,Unknown,
2009,lbdo,TRIUMPH,s672,2214.0,52.0,Unknown,
2009,lbdo,TRIUMPH,s680CL,1836.0,52.0,Unknown,
2009,lbdo,MYCOGEN,8N 453 DM,1294.0,50.0,Unknown,
2009,lbdo,CROPLAN GENETICS,CG 356NS,1956.0,50.0,Unknown,
2009,rndc,CROPLAN GENETICS,CG 179,1040.0,0.0,Unknown,
2009,rndo,,,2101.0,55.0,Unknown,
2009,rndo,,,1582.0,59.0,Unknown,
2009,rndo,,,1830.0,57.0,Unknown,
2009,rndo,,,2103.0,55.0,Unknown,
2009,rndo,,,2061.0,55.0,Unknown,
2009,rndo,,,1187.0,55.0,Unknown,
2009,rndo,,,1513.0,58.0,Unknown,
2009,rndo,,,1166.0,56.0,Unknown,
2009,rndo,,,1406.0,55.0,Unknown,
2009,rndo,,,1566.0,58.0,Unknown,
2009,rndo,,,1326.0,54.0,Unknown,
2009,rndo,,,2335.0,55.0,Unknown,
2009,rndo,,,1707.0,54.0,Unknown,
2009,rndo,,,1198.0,58.0,Unknown,
2009,rndo,,,1823.0,56.0,Unknown,
2009,rndo,,,2105.0,55.0,Unknown,
2009,rndo,,,2024.0,55.0,Unknown,
2009,rndo,,,2007.0,55.0,Unknown,
2009,rndo,,,931.0,55.0,Unknown,
2009,rndo,,,539.0,55.0,Unknown,
2009,rndo,,,1486.0,55.0,Unknown,
2009,rndo,,,1855.0,55.0,Unknown,
2009,rndo,,,1920.0,56.0,Unknown,
2009,rndo,,,1238.0,55.0,Unknown,
2009,rndo,,,1747.0,55.0,Unknown,
2009,rndo,,,1689.0,55.0,Unknown,
2009,thdc,MYCOGEN,8C 451,1875.0,66.0,Unknown,
2009,thdc,CROPLAN GENETICS,CG 179,1726.0,65.0,Unknown,
2009,thdo,,,2321.0,66.0,Unknown,
2009,thdo,,,2464.0,65.0,Unknown,
2009,thdo,,,2560.0,65.0,Unknown,
2009,thdo,,,2726.0,63.0,Unknown,
2009,thdo,,,2386.0,65.0,Unknown,
2009,thdo,,,2059.0,65.0,Unknown,
2009,thdo,,,2452.0,66.0,Unknown,
2009,thdo,,,2677.0,66.0,Unknown,
2009,thdo,,,2598.0,66.0,Unknown,
2009,thdo,,,1831.0,63.0,Unknown,
2009,thdo,,,2515.0,67.0,Unknown,
2009,thdo,,,2612.0,63.0,Unknown,
2009,thdo,,,2566.0,65.0,Unknown,
2009,thdo,,,2328.0,66.0,Unknown,
2009,thdo,,,2658.0,64.0,Unknown,
2009,thdo,,,2535.0,65.0,Unknown,
2009,thdo,,,3026.0,66.0,Unknown,
2009,thdo,,,2234.0,67.0,Unknown,
2009,thdo,,,2596.0,64.0,Unknown,
2009,thdo,,,2668.0,67.0,Unknown,
2009,thdo,,,2225.0,65.0,Unknown,
2009,thdo,,,2064.0,67.0,Unknown,
2009,thdo,,,2516.0,64.0,Unknown,
2009,thdo,,,2754.0,65.0,Unknown,
2009,thdo,,,2061.0,65.0,Unknown,
2009,thdo,,,2344.0,66.0,Unknown,
2009,thdo,,,1825.0,66.0,Unknown,
2009,thdo,,,2595.0,67.0,Unknown,
2009,thdo,,,2270.0,65.0,Unknown,
2009,thdo,,,2073.0,64.0,Unknown,
2009,thdo,,,2127.0,66.0,Unknown,
2009,thic,TRIUMPH,777C,2354.0,64.0,Unknown,
2009,thic,CHS INC.,RH1121,1912.0,64.0,Unknown,
2009,thic,RED R. COMMODITIES,2216,2372.0,62.0,Unknown,
2009,thic,RED R. COMMODITIES,7015,2734.0,62.0,Unknown,
2009,thic,RED R. COMMODITIES,2215,2687.0,62.0,Unknown,
2009,thic,MYCOGEN,8C 451,2418.0,62.0,Unknown,
2009,thic,TRIUMPH,767C,2758.0,62.0,Unknown,
2009,thic,CHS INC.,RH3126RT,2185.0,64.0,Unknown,
2009,thic,TRIUMPH,747C,2640.0,61.0,Unknown,
2009,thic,SEEDS 2000,FIREBIRD EXPRESS,2269.0,64.0,Unknown,
2009,thic,CROPLAN GENETICS,CG 179,2784.0,63.0,Unknown,
2009,thic,CHS INC.,RH400CL,1628.0,60.0,Unknown,
2009,thic,RED R. COMMODITIES,2217,2084.0,63.0,Unknown,
2009,thic,SEEDS 2000,PANTHER II,2155.0,61.0,Unknown,
2009,thic,SEEDS 2000,JAGUAR CL,1503.0,60.0,Unknown,
2009,thio,,,2029.0,64.0,Unknown,
2009,thio,,,2982.0,62.0,Unknown,
2009,thio,,,2484.0,63.0,Unknown,
2009,thio,,,2608.0,64.0,Unknown,
2009,thio,,,2314.0,63.0,Unknown,
2009,thio,,,2726.0,64.0,Unknown,
2009,thio,,,2415.0,62.0,Unknown,
2009,thio,,,2548.0,65.0,Unknown,
2009,thio,,,2948.0,62.0,Unknown,
2009,thio,,,1569.0,64.0,Unknown,
2009,thio,,,2158.0,62.0,Unknown,
2009,thio,,,3105.0,62.0,Unknown,
2009,thio,,,2359.0,64.0,Unknown,
2009,thio,,,2130.0,64.0,Unknown,
2009,thio,,,2444.0,61.0,Unknown,
2009,thio,,,3076.0,61.0,Unknown,
2009,thio,,,2467.0,64.0,Unknown,
2009,thio,,,1760.0,62.0,Unknown,
2009,thio,,,2463.0,64.0,Unknown,
2009,thio,,,2661.0,64.0,Unknown,
2009,thio,,,3037.0,64.0,Unknown,
2009,thio,,,2842.0,63.0,Unknown,
2009,thio,,,2284.0,64.0,Unknown,
2009,thio,,,2122.0,62.0,Unknown,
2009,thio,,,2232.0,60.0,Unknown,
2009,thio,,,2391.0,63.0,Unknown,
2009,thio,,,2458.0,62.0,Unknown,
2009,thio,,,3368.0,63.0,Unknown,
2009,thio,,,3038.0,61.0,Unknown,
2009,thio,,,2949.0,61.0,Unknown,
2009,thio,,,2791.0,65.0,Unknown,
2009,thio,,,2643.0,65.0,Unknown,
2009,thio,,,2945.0,64.0,Unknown,
2009,thio,,,1573.0,64.0,Unknown,
2009,thio,,,3343.0,61.0,Unknown,
2009,thio,,,2609.0,62.0,Unknown,
2009,thio,,,2354.0,62.0,Unknown,
2009,thio,,,2756.0,66.0,Unknown,
2009,thio,,,2905.0,61.0,Unknown,
2009,thio,,,2585.0,64.0,Unknown,
2009,thio,,,3148.0,62.0,Unknown,
2009,thio,,,2779.0,62.0,Unknown,
2009,thio,,,2829.0,62.0,Unknown,
2009,thio,,,1993.0,63.0,Unknown,
2009,thio,,,2157.0,65.0,Unknown,
2010,ELDO,Advanta US INC,"F51137NS,CL",647.0,53.0,ELLIS,Dryland
2010,ELDO,SYNGENTA,3732NS,829.0,53.0,ELLIS,Dryland
2010,ELDO,Advanta US INC,"F89057NS,SU",646.0,57.0,ELLIS,Dryland
2010,ELDO,Pioneer,63M91,855.0,55.0,ELLIS,Dryland
2010,ELDO,Advanta US INC,"F91034NS,SU",672.0,56.0,ELLIS,Dryland
2010,ELDO,SYNGENTA,3875NS,269.0,56.0,ELLIS,Dryland
2010,ELDO,Pioneer,64HE01,691.0,56.0,ELLIS,Dryland
2010,ELDO,Triumph,s671,664.0,52.0,ELLIS,Dryland
2010,ELDO,SYNGENTA,3845NS,474.0,53.0,ELLIS,Dryland
2010,ELDO,Pioneer,P63ME70,593.0,56.0,ELLIS,Dryland
2010,ELDO,Triumph,s673,872.0,55.0,ELLIS,Dryland
2010,ELDO,Mycogen,8N 510 DM,1088.0,56.0,ELLIS,Dryland
2010,ELDO,SYNGENTA,3980CL,629.0,56.0,ELLIS,Dryland
2010,ELDO,Mycogen,8N 453 DM,859.0,56.0,ELLIS,Dryland
2010,ELDO,Mycogen,8H 449 DM,694.0,56.0,ELLIS,Dryland
2010,ELDO,SYNGENTA,4651NS/DM,850.0,56.0,ELLIS,Dryland
2010,ELDO,Pioneer,63N82,787.0,55.0,ELLIS,Dryland
2010,ELDO,Triumph,s668,874.0,56.0,ELLIS,Dryland
2010,ELDO,Mycogen,8N 433 DM,716.0,55.0,ELLIS,Dryland
2010,ELDO,Triumph,660CL,695.0,56.0,ELLIS,Dryland
2010,GRIC,RED R. COMMODITIES,2215,1985.0,54.0,GREELEY,Irrigated
2010,GRIC,Seeds 2000,Panther II,1264.0,52.0,GREELEY,Irrigated
2010,GRIC,Seeds 2000,Jaguar CL,1839.0,52.0,GREELEY,Irrigated
2010,GRIC,RED R. COMMODITIES,2217,1787.0,54.0,GREELEY,Irrigated
2010,GRIC,RED R. COMMODITIES,8015,1221.0,55.0,GREELEY,Irrigated
2010,GRIC,Triumph,768C,1388.0,55.0,GREELEY,Irrigated
2010,GRIC,Triumph,TRXCL9451C,1502.0,58.0,GREELEY,Irrigated
2010,GRIC,CHS  Sunflowers,RH3126RT,1601.0,54.0,GREELEY,Irrigated
2010,GRIC,Croplan Genetics,CG 179,1888.0,52.0,GREELEY,Irrigated
2010,GRIC,Triumph,777C,1672.0,56.0,GREELEY,Irrigated
2010,GRIC,Triumph,TRX10454C,1787.0,53.0,GREELEY,Irrigated
2010,GRIO,Triumph,TRXs8420,1648.0,56.0,GREELEY,Irrigated
2010,GRIO,SYNGENTA,4651NS/DM,1209.0,54.0,GREELEY,Irrigated
2010,GRIO,Triumph,s668,1937.0,55.0,GREELEY,Irrigated
2010,GRIO,Triumph,s671,1874.0,54.0,GREELEY,Irrigated
2010,GRIO,Croplan Genetics,CG 559 CL DMR NS,1432.0,54.0,GREELEY,Irrigated
2010,GRIO,Triumph,664,1477.0,53.0,GREELEY,Irrigated
2010,GRIO,Mycogen,8N 433 DM,1535.0,52.0,GREELEY,Irrigated
2010,GRIO,Triumph,TRX9331HCLDM,1122.0,51.0,GREELEY,Irrigated
2010,GRIO,Triumph,TRX9342CLDM,1156.0,51.0,GREELEY,Irrigated
2010,GRIO,Triumph,660CL,1658.0,53.0,GREELEY,Irrigated
2010,GRIO,Croplan Genetics,CG 460 E NS,1142.0,54.0,GREELEY,Irrigated
2010,GRIO,SYNGENTA,3875NS,1987.0,53.0,GREELEY,Irrigated
2010,GRIO,SYNGENTA,3845NS,1259.0,49.0,GREELEY,Irrigated
2010,GRIO,SYNGENTA,3980CL,1491.0,54.0,GREELEY,Irrigated
2010,GRIO,Seeds 2000,Blazer CL-NS,1433.0,55.0,GREELEY,Irrigated
2010,GRIO,Croplan Genetics,CG 356A NS,1981.0,52.0,GREELEY,Irrigated
2010,GRIO,Mycogen,8N 453 DM,1000.0,52.0,GREELEY,Irrigated
2010,GRIO,Seeds 2000,FIREBIRD EXPRESS,1830.0,54.0,GREELEY,Irrigated
2010,GRIO,Seeds 2000,X9866,1317.0,54.0,GREELEY,Irrigated
2010,GRIO,Croplan Genetics,378 DMR NS,1336.0,53.0,GREELEY,Irrigated
2010,GRIO,Croplan Genetics,CG 3080 DMR NS,1269.0,51.0,GREELEY,Irrigated
2010,GRIO,SYNGENTA,3732NS,1769.0,51.0,GREELEY,Irrigated
2010,GRIO,Advanta US INC,"F91034NS,SU",1460.0,52.0,GREELEY,Irrigated
2010,GRIO,Advanta US INC,"F51137NS,CL",1417.0,53.0,GREELEY,Irrigated
2010,GRIO,Mycogen,8N 510 DM,1683.0,53.0,GREELEY,Irrigated
2010,GRIO,Croplan Genetics,CG 306 DMR NS,1356.0,51.0,GREELEY,Irrigated
